mean,std,skewness,kurtosis,energi,fase,label
1138.7323,399.5141,-0.045683287,-0.45183328,23860390000.0,0.0,2
1015.1328,636.0169,-0.3530249,-1.1819216,23511239000.0,0.0,2
889.8215,724.56537,-0.050976366,-1.5829017,21574078000.0,0.019558255,2
615.97504,542.6105,0.2181451,-1.6810157,11040381000.0,0.0,2
1409.6012,516.5342,-0.7960026,-0.63887554,36925980000.0,0.0,2
1247.3702,555.047,-0.884766,-0.63571054,30539936000.0,0.000958738,2
964.47614,509.62634,-0.8574787,-0.7964916,19495866000.0,0.018024275,2
1703.8265,575.16766,-1.0201718,-0.18582895,52983284000.0,0.0,2
1752.2662,471.46844,-1.4184626,0.77778333,53947916000.0,0.0,2
1535.919,419.34802,-1.2337756,0.5745352,41531798000.0,0.0,2
1321.1016,323.70407,-1.0228902,0.4984933,30311932000.0,0.0,2
929.96045,402.77478,-0.041705802,-0.7986778,16827252000.0,0.0,2
721.49164,324.25146,0.054341897,-0.64579713,10251293000.0,0.0,2
1387.5612,650.13354,-0.49093372,-1.1436298,38469624000.0,0.0,2
1404.1055,832.44244,-0.5681651,-1.2538507,43654717000.0,0.01840777,2
1124.7194,286.95633,-0.2508439,-0.09961956,22074778000.0,0.0,2
1227.142,298.14267,-0.6003999,0.5020418,26128656000.0,0.0,2
1437.6093,533.1254,-0.4784783,-0.9297974,38517854000.0,0.0,2
1169.078,438.96783,-0.72739494,-0.4269331,25549801000.0,0.0,2
1475.6805,593.91547,-0.2817892,-0.99885935,41457558000.0,0.0,2
1270.9401,616.63464,-0.25188097,-0.8386924,32694712000.0,0.0,2
979.15314,398.52493,0.72401476,0.38157216,18310152000.0,0.0,2
699.3129,456.5391,0.30794123,-0.1372706,11427291000.0,0.016490294,2
1218.7195,392.58618,-0.14269592,-0.98340786,26859948000.0,0.0,2
1083.4595,506.4573,-0.47810474,-0.6653313,23435401000.0,0.013038836,2
1259.4446,490.06586,-0.7214538,-0.8382789,29923168000.0,0.0,2
1239.4866,590.331,-0.68868345,-0.64372355,30880852000.0,0.011696603,2
1227.5469,624.9226,-0.2403713,-1.512242,31086993000.0,0.0,2
997.7245,642.53107,-0.26498273,-1.5055095,23073591000.0,0.011313109,2
1072.3441,653.54895,-0.19355772,-1.5787623,25838356000.0,0.0,2
1148.919,459.78683,-0.321351,-0.9937284,25090763000.0,0.0,2
1027.9772,633.9794,-0.35495678,-1.2604306,23898800000.0,0.018983012,2
1528.5477,535.38074,-0.48057574,-0.6666319,42976720000.0,0.0,2
1160.9304,588.2001,-0.6394691,-0.78003377,27750216000.0,0.01438107,2
1461.4531,586.211,-0.5692153,-0.74526024,40623940000.0,0.0,2
1191.4387,409.91,-0.62329835,-0.61111283,26010460000.0,0.0,2
1180.9724,344.15594,-0.4670699,-0.9499139,24791270000.0,0.0,2
867.7449,267.10272,-0.816291,0.22616808,13505742000.0,0.0,2
1378.6249,499.22385,-0.014065826,-0.8477423,35222827000.0,0.0,2
1263.5825,641.6498,-0.5623487,-0.74138534,32904894000.0,0.0,2
1097.7509,487.63388,-0.04053943,-1.3587476,23639550000.0,0.0,2
926.97217,536.9074,-0.18395427,-1.1455027,18801410000.0,0.0,2
1566.8096,528.993,-0.75714767,-0.42741254,44805750000.0,0.0,2
1210.8217,622.58765,-0.6924053,-0.72608334,30371095000.0,0.0,2
1142.1058,634.7574,0.11474727,-1.2045438,27972776000.0,0.0,2
841.28326,573.61816,-0.011942408,-1.2598659,16986855000.0,0.0,2
1363.7051,376.49945,-0.7574763,-0.3286677,32791650000.0,0.0,2
902.20276,447.66495,-0.54308873,-0.3373865,16619500000.0,0.018791264,2
1331.6,457.22244,-0.62689704,-0.38830113,32476545000.0,0.0,2
1164.6783,409.16895,-0.6735897,-0.31616905,24967494000.0,0.0,2
1170.3915,295.98453,-0.5502265,1.2852466,23878418000.0,0.0,2
1146.8473,477.6613,-1.225143,1.0351243,25287377000.0,0.018216021,2
1045.1562,371.02972,0.89603674,1.9476002,20152560000.0,0.0,2
733.69244,318.40128,-0.455085,0.30592912,10480583000.0,0.0,2
1152.341,411.6148,0.30749682,-0.4059587,24532031000.0,0.0,2
1123.8986,599.46985,-0.16183311,-0.61790776,26583239000.0,0.017065536,2
1288.5222,468.4255,-0.2286141,-0.73540246,30797200000.0,0.0,2
1325.0763,578.4425,-0.6436474,-0.6512504,34249488000.0,0.0,2
1465.4276,626.86804,-0.25707376,-1.0264747,41622598000.0,0.0,2
1489.43,848.83276,-0.6728747,-1.091792,48151250000.0,0.016873788,2
1396.2001,745.4375,-0.590044,-1.1497105,41042768000.0,0.0,2
1397.9644,572.6309,-0.20703985,-1.025686,37391737000.0,0.0,2
1192.7606,591.0654,-0.31483042,-0.83969873,29033040000.0,0.006519418,2
1085.338,549.3423,0.23763214,-1.1615491,24243988000.0,0.0,2
808.70764,526.92395,0.28541353,-1.0167683,15264266000.0,0.011888351,2
1095.1069,546.2766,0.21335506,-1.184507,24537942000.0,0.0,2
1031.903,563.23804,0.22874857,-0.99943507,22643685000.0,0.0,2
1179.0499,344.7801,0.5862438,0.48739368,24723980000.0,0.0,2
1203.1676,533.63086,-0.8339065,-0.12882967,28383216000.0,0.0,2
1117.8828,345.64096,-0.0073540704,0.068823904,22431820000.0,0.0,2
1085.1613,414.25024,-0.5195675,0.3176828,22104934000.0,0.0005752428,2
1292.3066,553.9869,-0.90146744,-0.6086003,32390478000.0,0.0,2
1176.1326,598.4318,-0.93094677,-0.6515246,28531237000.0,0.011504856,2
1198.5477,480.95615,-0.041418947,-1.2489617,27325819000.0,0.0,2
1119.3423,501.12463,-0.0024119325,-1.126192,24642404000.0,0.0,2
541.5884,212.53024,0.7789447,2.0186398,5545772000.0,0.0,2
535.10754,222.80078,0.6791236,1.7450426,5504701000.0,0.0,2
1176.7535,366.3727,0.2221938,0.36229217,24886934000.0,0.0,2
1083.0214,550.9107,-0.6021897,-0.44042704,24189958000.0,0.0,2
796.6392,317.6304,1.0666246,0.28679097,12050811000.0,0.0,2
771.66394,359.7033,1.084608,0.31626043,11875970000.0,0.0,2
800.9291,491.40018,0.8481855,-0.5735086,14466441000.0,0.0,2
546.5644,447.16287,0.94984263,0.60404557,8170492400.0,0.0,2
908.10614,481.43237,0.84226006,-0.23670526,17308613000.0,0.0,2
833.0674,521.0025,0.42413345,-0.61435837,15817848000.0,0.0,2
1125.5791,407.70764,-0.19035943,-1.0417473,23480793000.0,0.0,2
1027.4404,485.48584,-0.49828938,-0.9889408,21157157000.0,0.0,2
931.4714,415.9646,0.5225933,-0.3276662,17050263000.0,0.0,2
1023.9425,547.5468,0.034317534,-0.6261886,22089986000.0,0.0,2
1241.2977,389.49924,-0.49822214,-0.4541914,27730405000.0,0.0,2
945.79956,359.86176,-0.5013784,-0.2612644,16777828000.0,0.0,2
1172.0186,502.3928,-0.015915774,-1.2574307,26640810000.0,0.0,2
1010.9789,652.8101,0.12119308,-1.134729,23727952000.0,0.016490294,2
1312.1523,323.09454,-0.47235823,-0.08785217,29919380000.0,0.0,2
1409.7817,630.5994,-0.9989978,0.081101194,39078138000.0,0.018216021,2
1194.745,396.64154,-0.09345262,-0.7499484,25964382000.0,0.0,2
1098.9078,495.3074,-0.72716016,-0.45895696,23804768000.0,0.0,2
1177.2986,362.49194,0.38457328,-0.3171217,24861612000.0,0.0,2
958.1797,544.7899,-0.1308664,-0.4706156,19904993000.0,0.018216021,2
1149.25,516.1987,-0.060385287,-1.377075,26005287000.0,0.0,2
1329.595,722.2809,-0.19652426,-1.2841932,37511373000.0,0.0141893225,2
1239.7178,464.84256,-0.19194697,-1.262316,28720802000.0,0.0,2
1068.7994,537.0024,-0.44917485,-0.8264035,23440650000.0,0.0,2
1127.6395,299.2784,0.04157301,-0.53749454,22300891000.0,0.0,2
1314.835,430.09103,-0.63723433,0.53622395,31355197000.0,0.005752428,2
1215.3153,464.47134,-0.6408031,-0.59447175,27733606000.0,0.0,2
950.34015,482.56085,-0.55474263,-0.69630355,18612410000.0,0.01514806,2
1228.3317,543.5373,-0.5601623,-1.1583972,29560525000.0,0.0,2
968.58,578.7554,-0.51160336,-1.2523259,20858554000.0,0.01840777,2
1335.4905,431.01944,-0.7167722,-0.45778248,32265218000.0,0.0,2
1422.8503,716.5164,-0.7675801,-0.7142894,41580937000.0,0.016873788,2
1404.9949,454.79312,-0.5738137,-0.791418,35731005000.0,0.0,2
1611.636,534.4128,-0.62836933,-0.79094416,47234540000.0,0.0,2
1309.3246,583.9245,0.16548365,-0.99325496,33674015000.0,0.0,2
1312.5061,552.8963,-0.063427165,-0.9240221,33232757000.0,0.0,2
1293.4414,733.92535,-0.30908206,-0.92954314,36235460000.0,0.018983012,2
1258.8738,552.491,-0.43024924,-1.0545952,30965920000.0,0.0,2
1255.5917,487.2576,-0.43271512,-1.0586759,29719435000.0,0.0,2
1071.3635,400.54422,-0.1945712,-0.7513524,21434456000.0,0.0,2
880.8294,581.7305,-0.3365536,-1.3200067,18256214000.0,0.020133497,2
864.3001,505.9137,1.0238568,0.6145961,16432552000.0,0.0,2
554.38544,477.8208,0.8990579,0.33512327,8776187000.0,0.019558255,2
420.4635,514.52924,1.502918,1.7516534,7234026000.0,0.01744903,2
1244.1168,301.81042,1.0870478,2.312258,26852006000.0,0.0,2
998.5364,464.3699,-1.0619512,0.4850026,19869110000.0,0.017832527,2
1349.3104,528.409,-0.1618114,-1.1562641,34404016000.0,0.0,2
1355.0544,644.4056,-0.45664155,-0.92904,36887450000.0,0.0,2
1058.4761,362.93152,0.2382222,-0.16703553,20514257000.0,0.0,2
868.18335,492.688,-0.21727929,-0.8795764,16326390000.0,0.0,2
1112.7155,263.37836,0.5118058,1.6369894,21422146000.0,0.0,2
782.0623,311.22394,-0.4749728,0.7932329,11607765000.0,0.0,2
1208.4019,407.64398,0.012611088,-0.64613014,26647080000.0,0.0,2
958.44763,559.1894,-0.35021076,-0.8067316,20173859000.0,0.017640779,2
1442.9095,318.2207,-0.88508695,0.352085,35770410000.0,0.0,2
1539.5372,344.33945,-1.3607335,1.9923623,40775590000.0,0.0,2
1262.0677,626.89264,-0.23028584,-1.3154842,32535500000.0,0.0,2
1162.4001,542.30914,-0.29257342,-1.257041,26956160000.0,0.0,2
1207.2638,447.7092,0.25763834,-1.0675728,27163517000.0,0.0,2
973.67865,389.13217,-0.21375075,-0.49999344,18013782000.0,0.0,2
1202.0056,383.58664,-1.0476503,-0.36406827,26082611000.0,0.0,2
1318.8353,490.43863,-1.052191,-0.2321266,32437970000.0,0.0,2
1206.6881,640.226,-0.9258453,-0.6571738,30572310000.0,0.018599518,2
1155.8545,422.30356,-0.4284383,-1.1385145,24810945000.0,0.0,2
1133.8828,608.1226,-0.58071285,-0.9823429,27123765000.0,0.018791264,2
1339.0381,573.7624,-0.6399223,-0.83168626,34770560000.0,0.0,2
1348.2998,570.9581,-0.68339163,-0.80716807,35125748000.0,0.0,2
1350.3204,303.92477,-0.11187058,-0.3622398,31387412000.0,0.0,2
1106.958,305.31683,-1.0842628,2.1145453,21603525000.0,0.0,2
1340.3285,237.14372,-0.940694,2.6401322,30354924000.0,0.0,2
1365.038,475.70975,-1.8392668,2.1715608,34236471000.0,0.0,2
1049.7462,232.23676,0.7852271,1.8311609,18938280000.0,0.0,2
759.853,312.40228,-1.1057428,0.97247875,11058738000.0,0.0,2
877.2732,336.74503,0.98938555,1.1967703,14467161000.0,0.0,2
630.1854,398.76495,0.38304508,0.6467028,9111914000.0,0.019366508,2
1109.9088,451.00247,0.14034937,-0.716547,23515970000.0,0.0,2
724.5769,347.00476,-0.20674023,-0.23801567,10574627000.0,0.0,2
1124.2607,398.15558,0.23689891,-0.21809502,23306080000.0,0.0,2
1112.1398,345.16516,0.09776656,-0.15935175,22216604000.0,0.0,2
1224.5177,563.55853,0.46019498,-0.9424802,29770414000.0,0.0,2
974.4523,593.7465,0.03107046,-1.0037148,21333480000.0,0.0,2
1301.386,403.069,-0.29552478,-0.25021264,30409850000.0,0.0,2
1314.3992,646.8328,-0.8282719,-0.28350386,35160687000.0,0.01840777,2
1381.0868,395.84222,-0.6620151,-0.26248795,33818083000.0,0.0,2
1256.637,608.2877,-0.7232043,-0.6661511,31934882000.0,0.0,2
1199.2404,405.01,-0.39520758,-0.472093,26250617000.0,0.0,2
1023.1527,397.1045,-0.6460964,-0.3405022,19735077000.0,0.0,2
1032.338,363.50513,-0.10748202,-0.46551597,19625701000.0,0.0,2
662.8872,278.41623,-0.007998703,-0.16226637,8469464000.0,0.0,2
894.3007,310.4476,0.8857349,1.0587802,14682546000.0,0.0,2
747.1167,334.65887,0.049283147,0.6855599,10980227000.0,0.013997574,2
1036.5916,443.75238,0.41584638,-0.3282794,20831242000.0,0.0,2
905.9318,448.79086,0.5128577,-0.046570316,16746507000.0,0.0,2
900.32855,652.936,0.22929622,-0.8892695,20265648000.0,0.018983012,2
1055.7073,429.43976,0.7952373,0.012769962,21281774000.0,0.0,2
812.064,387.2509,0.75870854,-0.13292362,13261394000.0,0.0,2
1555.2427,518.90894,-0.7964215,-0.5533505,44040950000.0,0.0,2
1545.9945,774.2583,-1.0406811,-0.4479376,48981197000.0,0.021092236,2
1552.4244,520.1829,-0.7843364,-0.581863,43919143000.0,0.0,2
1164.2603,465.2595,-1.0098408,-0.19144669,25755128000.0,0.0,2
1588.7224,615.6649,-0.5706629,-0.99252164,47564100000.0,0.0,2
1318.1963,729.752,-0.6411249,-1.0364885,37194617000.0,0.016873788,2
1181.9795,502.77158,0.030516073,-0.56843835,27031222000.0,0.0,2
938.917,594.6791,-0.045641765,-0.72654814,20237654000.0,0.020900488,2
1313.4984,528.56757,-0.05717481,-0.86359817,32844380000.0,0.0,2
1008.9245,613.6217,-0.106468655,-0.6579314,22846837000.0,0.018791264,2
1062.5914,392.34882,-0.19883546,-0.64139354,21021297000.0,0.0,2
817.0941,406.4014,-0.41235632,-0.6645875,13644674000.0,0.014572818,2
1090.8242,433.57477,-0.124941766,-0.95628154,22575262000.0,0.0,2
1244.8381,566.4591,-0.36453536,-0.79065824,30646240000.0,0.0,2
1272.8693,521.4587,-0.28138897,-0.887501,31000416000.0,0.0,2
1238.0209,698.1421,-0.4334913,-1.0068079,33097288000.0,0.020325245,2
1155.2068,625.0417,0.38039637,-1.1333911,28265347000.0,0.0,2
798.33307,492.8692,0.36752057,-1.0122584,14422111000.0,0.0,2
981.618,485.49942,0.4787953,-0.8368178,19649063000.0,0.0,2
959.30994,439.36642,0.34646472,-1.0838358,18240608000.0,0.0,2
789.9404,408.2387,0.6082065,-0.42836165,12954251000.0,0.0,2
789.4997,405.88364,0.6106463,0.11220951,12911432000.0,0.0,2
1273.9481,480.5627,-0.23470801,-0.73381746,30374042000.0,0.0,2
1097.8423,451.38852,-0.136977,-0.5235304,23085210000.0,0.0,2
1004.4442,481.1219,0.5398658,-0.010150737,20322490000.0,0.0,2
721.1169,450.07013,0.5828698,0.14213064,11838631000.0,0.014956312,2
1005.43964,378.4599,-0.046298493,-0.059862655,18909444000.0,0.0,2
1301.6418,458.27695,-0.7837582,-0.06316308,31199875000.0,0.0,2
1108.1798,415.52734,0.39728308,0.18816864,22949485000.0,0.0,2
966.13135,608.63293,-0.061658878,-0.6689572,21362178000.0,0.019558255,2
1203.3954,412.07684,0.118095346,-0.35237578,26508784000.0,0.0,2
714.7436,513.8348,-0.0175949,-0.96667767,12695709000.0,0.020325245,2
1375.0032,339.6686,-0.41600344,0.45745024,32866443000.0,0.0,2
1092.5826,352.6561,-1.2852461,0.9961895,21595802000.0,0.0,2
1177.0603,499.51254,0.20013703,-0.71456045,26787574000.0,0.0,2
862.63275,597.5441,0.086409874,-1.3790729,18041967000.0,0.0,2
1221.0975,578.58606,0.06904934,-1.0606133,29914577000.0,0.0,2
1167.8256,637.6531,0.075085185,-0.99783415,29006530000.0,0.0059441756,2
1215.5526,580.28357,0.080494225,-1.07282,29725444000.0,0.0,2
986.4424,698.9666,0.1031951,-1.1037239,23947230000.0,0.016490294,2
975.06415,402.80905,0.21844213,-0.6928007,18235478000.0,0.0,2
731.59796,617.54974,0.38659343,-0.9935702,15017628000.0,0.0,2
1284.4093,465.31967,-0.31659886,-0.86786485,30576306000.0,0.0,2
971.7769,507.67618,-0.5736293,-0.8632998,19694969000.0,0.0,2
1085.9498,473.10916,0.68691576,-0.24876043,22988706000.0,0.0,2
950.34875,533.8183,0.41089183,-0.43880063,19466236000.0,0.009395632,2
1004.44867,412.92807,0.7054299,-0.15670398,19323728000.0,0.0,2
803.52686,362.48282,0.4640146,0.11495247,12731175000.0,0.0026844663,2
1173.8503,371.33054,0.65037787,1.3829249,24835050000.0,0.0,2
931.2176,502.09155,0.22954254,0.6729224,18337990000.0,0.012655341,2
1196.3058,415.21155,-0.05005266,-0.837983,26272532000.0,0.0,2
1087.3436,547.46,-0.18165731,-0.82712376,24281560000.0,0.012463594,2
968.2128,561.6335,1.1863911,0.25238279,20526993000.0,0.0,2
821.76447,488.2715,0.88312644,0.48196226,14970158000.0,0.0,2
873.72375,631.5154,0.7032149,0.14568084,19041563000.0,0.016873788,2
1047.4683,473.09518,0.85671556,-0.22087741,21643410000.0,0.0,2
731.20233,392.6448,0.7207076,0.17831866,11285738000.0,0.0,2
711.42377,376.20517,1.4291451,1.4068532,10611165000.0,0.0,2
460.90927,364.59445,1.200554,1.5428764,5658484700.0,0.018216021,2
1082.141,495.59586,0.537949,-0.3682928,23210303000.0,0.0,2
1322.2305,563.9051,0.088868506,-0.6422033,33853970000.0,0.0,2
1105.2335,364.47696,0.8433796,1.072559,22190238000.0,0.0,2
1056.9528,401.3391,-0.26268718,1.2865622,20942391000.0,0.0,2
1206.3014,400.97888,-0.6901523,-0.62734944,26475676000.0,0.0,2
1228.8134,467.99167,-0.80544317,-0.18045151,28327913000.0,0.0,2
1329.4807,416.6301,-0.5647135,0.17271654,31802976000.0,0.0,2
1401.4089,628.1154,-0.87698835,-0.16441873,38641270000.0,0.010546118,2
1001.66254,303.01587,0.13679522,-0.20444934,17942878000.0,0.0,2
783.82794,362.19666,-0.42336115,-0.40929812,12215462000.0,0.0,2
901.3002,294.4274,0.565636,0.3317792,14729699000.0,0.0,2
811.8569,451.96655,-0.10712643,-0.2249054,14145706000.0,0.017832527,2
950.3281,526.1462,0.9140037,-0.30684847,19332356000.0,0.0,2
931.4257,528.9155,0.5154497,0.08831841,18797453000.0,0.0,2
1145.052,442.25854,0.2429927,-0.4938868,24686377000.0,0.0,2
832.0782,531.26575,-0.22860885,-0.9457672,15967804000.0,0.018216021,2
573.1562,543.21594,0.16175696,-1.5906767,10216924000.0,0.014956312,2
1322.2089,422.3681,-0.051969044,-0.5960579,31565922000.0,0.0,2
1033.0458,346.74884,0.0967677,-0.32232535,19454663000.0,0.0,2
1280.9998,471.5839,-0.35419896,-0.951898,30529155000.0,0.0,2
1008.7707,576.7768,-0.4429289,-1.0096865,22123150000.0,0.018599518,2
1537.1257,482.8825,-0.90713257,-0.27141106,42531738000.0,0.0,2
1398.3177,545.72644,-0.66548496,-0.615079,36914954000.0,0.0,2
1451.8397,532.6235,-0.44355735,-0.97957873,39182766000.0,0.0,2
1051.5647,442.11267,-0.47925404,-0.69870573,21319713000.0,0.0078616515,2
1334.1254,406.49585,-0.9269852,0.105593964,31868998000.0,0.0,2
884.65753,454.17426,-0.70374185,-0.467885,16202026000.0,0.018216021,2
981.62836,422.74228,1.1378393,1.1479185,18715531000.0,0.0,2
729.2942,386.98636,0.923849,1.8899136,11167801000.0,0.0,2
895.9816,406.5001,0.77933156,0.30741128,15860129000.0,0.0,2
609.4005,363.6288,0.75083834,0.89560854,8250899500.0,0.0,2
1237.8998,447.95557,-0.70633686,-0.5612318,28394457000.0,0.0,2
1006.97217,618.74963,-0.56247,-1.2078559,22885894000.0,0.01994175,2
1224.3167,314.44196,-0.84707594,0.7180322,26178765000.0,0.0,2
1317.8185,311.0565,-0.98152095,1.958076,30038456000.0,0.0,2
1506.3883,489.8402,-0.8426008,-0.53883624,41109900000.0,0.0,2
1482.1747,766.92694,-0.94064283,-0.61792034,45629743000.0,0.018599518,2
983.56256,355.045,0.09067768,-0.22357585,17915122000.0,0.0,2
748.26996,431.38235,-0.12928799,-0.8072105,12222442000.0,0.0,2
1077.7064,514.6358,0.585232,-0.7187568,23368520000.0,0.0,2
954.75775,487.18274,0.505126,-0.4568755,18823731000.0,0.0,2
1432.256,557.0765,0.11525801,-1.3063325,38693950000.0,0.0,2
1092.147,678.17883,-0.13868229,-1.1277791,27078025000.0,0.0,2
694.97577,378.89957,1.4479511,2.2060506,10265497000.0,0.0,2
564.9389,324.15475,1.2328697,1.9882168,6950621000.0,0.0,2
704.8305,374.92435,1.5029811,2.328249,10442413000.0,0.0,2
586.4292,377.6926,1.1842344,1.7041622,7971649500.0,0.0013422332,2
984.57007,653.90125,0.7080318,-0.8261087,22887875000.0,0.0,2
999.71204,737.39105,0.5839315,-1.1481774,25283293000.0,0.001917476,2
785.1637,715.2693,0.94394183,-0.30178344,18482663000.0,0.020325245,2
1384.7444,524.00226,-0.19658814,-1.2097118,35915290000.0,0.0,2
1167.3995,558.9528,-0.39042604,-0.9138045,27447294000.0,0.012271847,2
971.6481,399.8225,0.31796575,0.444536,18087248000.0,0.0,2
807.58344,521.63104,0.25958735,-0.17490965,15143567000.0,0.017065536,2
539.56854,427.58456,0.2366995,-0.7751628,7765406000.0,0.018024275,2
